Freezer Test
567,566.0,-20.9375,-21.6875
568,567.0,-20.875,-21.6875
569,568.0,-20.9375,-21.75
570,569.0,-21.0,-21.75
571,570.0,-20.9375,-21.6875
572,571.0,-21.0625,-21.6875
573,572.0,-21.0,-21.75
574,573.0,-21.0625,-21.625
575,574.0,-21.0,-21.75
576,575.0,-21.125,-21.6875
577,576.0,-21.125,-21.75
578,577.0,-21.0625,-21.625
579,578.0,-21.125,-21.6875
580,579.0,-21.0625,-21.625
581,580.0,-21.0625,-21.75
582,581.0,-21.125,-21.6875
583,582.0,-21.125,-21.6875
584,583.0,-21.125,-21.8125
585,584.0,-21.1875,-21.75
586,585.0,-21.1875,-21.6875
587,586.0,-21.1875,-21.75
588,587.0,-21.125,-21.75
589,588.0,-21.0625,-21.75
590,589.0,-21.125,-21.6875
591,590.0,-21.125,-21.6875
592,591.0,-21.125,-21.8125
593,592.0,-21.25,-21.8125
594,593.0,-21.125,-21.8125
595,594.0,-21.1875,-21.8125
596,595.0,-21.1875,-21.75
597,596.0,-21.1875,-21.75
598,597.0,-21.1875,-21.75
599,598.0,-21.1875,-21.875
600,599.0,-21.25,-21.75
601,600.0,-21.25,-21.8125
602,601.0,-21.3125,-21.75
603,602.0,-21.25,-21.75
604,603.0,-21.25,-21.8125
605,604.0,-21.25,-21.8125
606,605.0,-21.25,-21.8125
607,606.0,-21.1875,-21.8125
608,607.0,-21.25,-21.8125
609,608.0,-21.1875,-21.8125
610,609.0,-21.25,-21.8125
611,610.0,-21.25,-21.8125
612,611.0,-21.375,-21.8125
613,612.0,-21.3125,-21.8125
614,613.0,-21.25,-21.8125
615,614.0,-21.25,-21.75
616,615.0,-21.25,-21.75
617,616.0,-21.25,-21.75
618,617.0,-21.25,-21.8125
619,618.0,-21.4375,-21.8125
620,619.0,-21.375,-21.8125
621,620.0,-21.375,-21.75
622,621.0,-21.3125,-21.8125
623,622.0,-21.375,-21.8125
624,623.0,-21.375,-21.8125
625,624.0,-21.375,-21.75
626,625.0,-21.4375,-21.8125
627,626.0,-21.3125,-21.8125
628,627.0,-21.375,-21.8125
629,628.0,-21.4375,-21.75
630,629.0,-21.4375,-21.8125
631,630.0,-21.4375,-21.75
632,631.0,-21.4375,-21.8125
633,632.0,-21.4375,-21.8125
634,633.0,-21.4375,-21.8125
635,634.0,-21.4375,-21.875
636,635.0,-21.4375,-21.8125
637,636.0,-21.5,-21.8125
638,637.0,-21.5,-21.8125
639,638.0,-21.5625,-21.8125
640,639.0,-21.5625,-21.8125
641,640.0,-21.5625,-21.8125
642,641.0,-21.5625,-21.875
643,642.0,-21.5625,-21.8125
644,643.0,-21.5625,-21.75
645,644.0,-21.4375,-21.875
646,645.0,-21.4375,-21.8125
647,646.0,-21.5,-21.875
648,647.0,-21.5,-21.8125
649,648.0,-21.5,-21.9375
650,649.0,-21.5625,-21.9375
651,650.0,-21.625,-21.8125
652,651.0,-21.5625,-21.875
653,652.0,-21.5625,-21.875
654,653.0,-21.5,-21.9375
655,654.0,-21.625,-21.875
656,655.0,-21.625,-21.875
657,656.0,-21.625,-21.875
658,657.0,-21.625,-21.8125
659,658.0,-21.625,-21.9375
660,659.0,-21.625,-21.875
661,660.0,-21.5625,-21.875
662,661.0,-21.625,-21.8125
663,662.0,-21.6875,-21.9375
664,663.0,-21.6875,-21.875
665,664.0,-21.6875,-21.875
666,665.0,-21.625,-21.875
667,666.0,-21.6875,-21.875
668,667.0,-21.625,-21.9375
669,668.0,-21.625,-21.9375
670,669.0,-21.5625,-21.875
671,670.0,-21.5625,-21.875
672,671.0,-21.625,-21.875
673,672.0,-21.6875,-21.8125
674,673.0,-21.75,-21.875
675,674.0,-21.625,-21.9375
676,675.0,-21.75,-21.9375
677,676.0,-21.75,-21.875
678,677.0,-21.6875,-21.9375
679,678.0,-21.6875,-21.9375
680,679.0,-21.6875,-21.9375
681,680.0,-21.75,-21.9375
682,681.0,-21.75,-21.9375
683,682.0,-21.75,-21.9375
684,683.0,-21.6875,-21.875
685,684.0,-21.8125,-21.8125
686,685.0,-21.75,-21.9375
687,686.0,-21.75,-21.9375
688,687.0,-21.75,-21.9375
689,688.0,-21.8125,-21.875
690,689.0,-21.75,-21.9375
691,690.0,-21.8125,-22.0
692,691.0,-21.6875,-21.9375
693,692.0,-21.875,-21.9375
694,693.0,-21.875,-21.9375
695,694.0,-21.75,-21.875
696,695.0,-21.8125,-21.9375
697,696.0,-21.875,-21.875
698,697.0,-21.8125,-21.9375
699,698.0,-21.8125,-21.875
700,699.0,-21.75,-21.9375
701,700.0,-21.75,-21.9375
702,701.0,-21.8125,-21.9375
703,702.0,-21.875,-21.9375
704,703.0,-21.8125,-21.9375
705,704.0,-21.875,-22.0625
706,705.0,-21.9375,-21.9375
707,706.0,-22.0,-22.0
708,707.0,-21.9375,-22.0
709,708.0,-21.875,-22.0
710,709.0,-21.875,-22.0
711,710.0,-21.9375,-22.0
712,711.0,-22.0,-22.0
713,712.0,-21.9375,-22.0
714,713.0,-22.0,-22.0
715,714.0,-21.875,-22.0
716,715.0,-21.9375,-22.0
717,716.0,-21.9375,-22.0
718,717.0,-21.9375,-22.0
719,718.0,-21.9375,-21.9375
720,719.0,-21.875,-22.0
